ID,Owner-initial of staff researcher,"Status (0=first commit, 1=fixes needed, 2=fixes made, 3=clean)","Comments-specifics relevant to the review process, such as fixes, refinements, other observations. This is different from ""Notes"", which are intended for publication.",Name,Source: Name,Confidence: Name,Aliases or alternative spellings (semi-colon separated),Source: Aliases or alternative spellings,Confidence: Aliases or alternative spellings,division_id,Organization,Source: Organization,Confidence: Organization,Role,Source: Role,Confidence: Role,Title (official title),Source: Title,Confidence: Title,Rank,Source: Rank,Confidence: Rank,First citation,first_month,first_day,first_year,Source: First citation,Confidence: First citation,Start date? (Y/N),Context for start date,Source: Context for start date,Confidence: Context for start date,Last citation,last_month,last_day,last_year,Source: Last citation,Confidence: Last citation,End date? (Y/N),Context for end date,Source: Context for end date,Confidence: Context for end date,Notes,Column,Column2,Gender,Source: Gender,Confidence: Gender,Date of Birth,Source: Date of Birth,Confidence: Date of Birth,Death Date,Source: Death Date,Confidence: Death Date,Biography,Source: Biography,Confidence: Biography,Facebook Page,Source: Facebook Page,Confidence: Facebook Page,Twitter Account,Source: Twitter Account,Confidence: Twitter Account,Headshot,Source: Headshot,Confidence: Headshot,Wikipedia Page
,TW,3,,Kamaldeen Role,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,KA Role,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;f22167e9-0586-44c4-9690-d3a46fd769d0;b917cf37-9202-4c84-bfc6-517196ff9d04;bbac1cf1-2414-4be2-b566-32d40004b45a,High,ng,1 Mechanised Division,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;f22167e9-0586-44c4-9690-d3a46fd769d0;b917cf37-9202-4c84-bfc6-517196ff9d04;bbac1cf1-2414-4be2-b566-32d40004b45a,Medium,Commander,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;f22167e9-0586-44c4-9690-d3a46fd769d0;b917cf37-9202-4c84-bfc6-517196ff9d04;bbac1cf1-2414-4be2-b566-32d40004b45a,Medium,General Officer Commanding,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;f22167e9-0586-44c4-9690-d3a46fd769d0;b917cf37-9202-4c84-bfc6-517196ff9d04;bbac1cf1-2414-4be2-b566-32d40004b45a,Low,Major General,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;f22167e9-0586-44c4-9690-d3a46fd769d0;b917cf37-9202-4c84-bfc6-517196ff9d04;bbac1cf1-2414-4be2-b566-32d40004b45a,Medium,1/9/2009,1,9,2009,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Medium,Y,appointed,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,9/23/2010,9,23,2010,f22167e9-0586-44c4-9690-d3a46fd769d0,Medium,Y,retired,bbac1cf1-2414-4be2-b566-32d40004b45a,Low,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Kenneth Osuji,15917041-68d6-4577-893d-d100a94ac4e9,Low,KC Osuji ; K.C Osuji,92167d54-96bb-4dcb-90aa-b185584c5c25;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;90050408-1e9c-4d11-ab4b-e978bb4aab6a;f8551045-4aaa-47f1-9d87-14aa57208e60,Medium,ng,1 Mechanised Division,92167d54-96bb-4dcb-90aa-b185584c5c25;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;90050408-1e9c-4d11-ab4b-e978bb4aab6a;15917041-68d6-4577-893d-d100a94ac4e9;f8551045-4aaa-47f1-9d87-14aa57208e60,Medium,Commander,92167d54-96bb-4dcb-90aa-b185584c5c25;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;90050408-1e9c-4d11-ab4b-e978bb4aab6a;15917041-68d6-4577-893d-d100a94ac4e9;f8551045-4aaa-47f1-9d87-14aa57208e60,Medium,General Officer Commanding,92167d54-96bb-4dcb-90aa-b185584c5c25;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;90050408-1e9c-4d11-ab4b-e978bb4aab6a;15917041-68d6-4577-893d-d100a94ac4e9,Medium,Major General,92167d54-96bb-4dcb-90aa-b185584c5c25;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;90050408-1e9c-4d11-ab4b-e978bb4aab6a;15917041-68d6-4577-893d-d100a94ac4e9;f8551045-4aaa-47f1-9d87-14aa57208e60,Medium,2/12/2014,2,12,2014,92167d54-96bb-4dcb-90aa-b185584c5c25;90050408-1e9c-4d11-ab4b-e978bb4aab6a,Medium,Y,,,,6/25/2015,6,25,2015,15917041-68d6-4577-893d-d100a94ac4e9,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Lawrence Jokotola,4fa3bcd2-604e-4637-943b-46e9c259198d,Low,LO Jokotola,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Medium,ng,1 Mechanised Division,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d,Low,Commander,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d,Low,,,,Major General,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d,Low,7/10/2006,7,10,2006,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,Y,,,,7/30/2007,7,30,2007,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Moses Obi,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;98f9bf12-c64e-47d2-9d79-8621189850a9;2fc7b634-375c-4cad-a662-e18ce2e6d533;4fa3bcd2-604e-4637-943b-46e9c259198d;1fbf7073-00b9-4a26-aaac-f61b1fd38ccd,Medium,MB Obi,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;30ac2f1e-a64f-43c4-a3e3-eb6453feae97,High,ng,1 Mechanised Division,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;98f9bf12-c64e-47d2-9d79-8621189850a9;2fc7b634-375c-4cad-a662-e18ce2e6d533;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d;1fbf7073-00b9-4a26-aaac-f61b1fd38ccd;30ac2f1e-a64f-43c4-a3e3-eb6453feae97,Medium,Commander,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;98f9bf12-c64e-47d2-9d79-8621189850a9;2fc7b634-375c-4cad-a662-e18ce2e6d533;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d;1fbf7073-00b9-4a26-aaac-f61b1fd38ccd;30ac2f1e-a64f-43c4-a3e3-eb6453feae97,Medium,General Officer Commanding,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;98f9bf12-c64e-47d2-9d79-8621189850a9;2fc7b634-375c-4cad-a662-e18ce2e6d533;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d;1fbf7073-00b9-4a26-aaac-f61b1fd38ccd;30ac2f1e-a64f-43c4-a3e3-eb6453feae97,Medium,Major General,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;98f9bf12-c64e-47d2-9d79-8621189850a9;2fc7b634-375c-4cad-a662-e18ce2e6d533;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;4fa3bcd2-604e-4637-943b-46e9c259198d;1fbf7073-00b9-4a26-aaac-f61b1fd38ccd;30ac2f1e-a64f-43c4-a3e3-eb6453feae97,Medium,7/31/2007,7,31,2007,4fa3bcd2-604e-4637-943b-46e9c259198d,Medium,Y,,,,1/8/2009,1,8,2009,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,Y,transferred,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Owoye Andrew Azazi,c79b1729-9e4f-4b55-9f5a-2a828036142b;134a48ab-5848-4e07-8513-be9047cf8df5,Low,Andrew Azazi ; OA Azazi ; Owoye Azazi; Owoye Azazi,358c43bc-a056-4313-8c8c-203386ab105a;e12a7970-4bda-477a-b8ee-7dcc64b51bb8;9020c232-c6a9-4946-9eb4-35161ffdec5b;38bff51e-633b-4133-a8d1-8ef8661eb62f,Medium,ng,1 Mechanised Division,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;358c43bc-a056-4313-8c8c-203386ab105a,Low,Commander,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;358c43bc-a056-4313-8c8c-203386ab105a,Low,General Officer Commanding,358c43bc-a056-4313-8c8c-203386ab105a,Low,Major General,e12a7970-4bda-477a-b8ee-7dcc64b51bb8;358c43bc-a056-4313-8c8c-203386ab105a,Low,1/17/2005,1,17,2005,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,Y,,,,7/9/2006,7,9,2006,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,SA Asemota,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Medium,,,,ng,1 Mechanised Division,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,Commander,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,,,,Major General,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,8/1/2002,8,1,2002,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,Y,,,,1/6/2005,1,6,2005,e12a7970-4bda-477a-b8ee-7dcc64b51bb8,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Tagbo C. Ude,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,,,,ng,1 Division Internal Security Force,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,Commander,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,,,,Brigadier General,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,5/9/2013,5,9,2013,a7ea0b4e-0c1f-4bbc-8176-2ce6c55c7a44;cb14a445-ef72-4d03-88c2-ad20fc3c2451,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Adeyemi,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,,,,ng,1 Division Garrison,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,Military Police Provost,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,,,,Lieutenant Colonel,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,12/29/2000,12,29,2000,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Audu,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,,,,ng,1 Division Garrison,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,Commander,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,,,,Lieutenant Colonel,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,12/29/2000,12,29,2000,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Ibokette,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,,,,ng,1 Division Garrison,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,Military Police Provost,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,,,,Lieutenant Colonel,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,2004,,,2004,04520eb5-ff17-4547-bd0b-4a4982668c50,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Ismaila Isa,f7c6334c-b1ae-40ab-bbac-81b4f5783cb0,Low,,,,ng,1 Division Garrison,f7c6334c-b1ae-40ab-bbac-81b4f5783cb0,Low,Commander,f7c6334c-b1ae-40ab-bbac-81b4f5783cb0,Low,,,,,,,,,,,,,,,,,6/13/2017,6,13,2017,f7c6334c-b1ae-40ab-bbac-81b4f5783cb0,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Olajide Laleye,a674a31b-02bd-469f-8b43-97a6bbf2fa80;4d745855-af98-4561-bc74-a50c8612c349;81d7e5b4-5ef1-45d9-b3e1-7c91286cf9a9;a28c51b9-befa-4d64-a9a2-e3e8fd726bcb;e4496cac-2e7f-4001-a1cb-cef9f9c7dd93;b367bbc1-0e17-4114-bae3-542eb49c3631,Medium,,,,ng,1 Division Garrison,a674a31b-02bd-469f-8b43-97a6bbf2fa80,Medium,Commander,a674a31b-02bd-469f-8b43-97a6bbf2fa80,Medium,,,,Brigadier General,a674a31b-02bd-469f-8b43-97a6bbf2fa80,Medium,,,,,,,,,,,1/6/2014,1,6,2014,a674a31b-02bd-469f-8b43-97a6bbf2fa80,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Adebowale Ajagbe,49d2ccd4-4892-4ca3-a12c-7378305edc38,Low,,,,ng,1 Brigade Garrison,49d2ccd4-4892-4ca3-a12c-7378305edc38,Low,Commander,49d2ccd4-4892-4ca3-a12c-7378305edc38,Low,,,,Lieutenant Colonel,49d2ccd4-4892-4ca3-a12c-7378305edc38,Low,11/6/2014,11,6,2014,49d2ccd4-4892-4ca3-a12c-7378305edc38,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Lawal Ahmed,6efa1a3f-13c4-4830-9c07-049918014d00,Low,,,,ng,1 Brigade Garrison,6efa1a3f-13c4-4830-9c07-049918014d00,Low,,,,,,,Lance Corporal,6efa1a3f-13c4-4830-9c07-049918014d00,Low,2007,,,2007,6efa1a3f-13c4-4830-9c07-049918014d00,Low,Y,promoted,6efa1a3f-13c4-4830-9c07-049918014d00,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,O. A. Dada,6efa1a3f-13c4-4830-9c07-049918014d00,Low,,,,ng,1 Brigade Garrison,6efa1a3f-13c4-4830-9c07-049918014d00,Low,Commander,6efa1a3f-13c4-4830-9c07-049918014d00,Low,,,,Lieutenant Colonel,6efa1a3f-13c4-4830-9c07-049918014d00,Low,2008,,,2008,6efa1a3f-13c4-4830-9c07-049918014d00,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Bright Ateke Fiboinumama,0f16bcc2-0d29-47f8-b01c-56acf917c766,Low,,,,ng,1 Brigade,0f16bcc2-0d29-47f8-b01c-56acf917c766,Low,,,,,,,,,,2000,,,2000,0f16bcc2-0d29-47f8-b01c-56acf917c766,Low,Y,,,,2001,,,2001,0f16bcc2-0d29-47f8-b01c-56acf917c766,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Chikezie Ude,3da3b226-2126-46d1-93cd-2d8931923243;947a0721-7dde-42be-bc55-e8b9399ad493;47d8f2cf-b9fa-4e41-97d2-67f0b26edddb;2f8759a6-ffba-4baa-bca0-2dc90454c375,Low,,,,ng,1 Brigade,3da3b226-2126-46d1-93cd-2d8931923243;947a0721-7dde-42be-bc55-e8b9399ad493;47d8f2cf-b9fa-4e41-97d2-67f0b26edddb;2f8759a6-ffba-4baa-bca0-2dc90454c375,Low,Commander,3da3b226-2126-46d1-93cd-2d8931923243;947a0721-7dde-42be-bc55-e8b9399ad493;47d8f2cf-b9fa-4e41-97d2-67f0b26edddb;2f8759a6-ffba-4baa-bca0-2dc90454c375,Low,,,,Brigadier General,3da3b226-2126-46d1-93cd-2d8931923243;947a0721-7dde-42be-bc55-e8b9399ad493;47d8f2cf-b9fa-4e41-97d2-67f0b26edddb;2f8759a6-ffba-4baa-bca0-2dc90454c375,Low,2/25/2015,2,25,2015,2f8759a6-ffba-4baa-bca0-2dc90454c375,Low,N,,,,8/4/2015,8,4,2015,47d8f2cf-b9fa-4e41-97d2-67f0b26edddb,Low,Y,outgoing,47d8f2cf-b9fa-4e41-97d2-67f0b26edddb,Low,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,David Enetie,f6f2d455-a31d-42b1-bc83-57495fe385c2;1b3c3bfa-f98a-430b-bb5c-0d6f96e737ba,Low,DD Enetie,7d1847ac-6a99-4630-9b52-2467a8084eb9;15c50319-cc70-4cae-8116-54a336cac8f7,Low,ng,1 Brigade,15c50319-cc70-4cae-8116-54a336cac8f7,Low,Commander,15c50319-cc70-4cae-8116-54a336cac8f7,Low,,,,Brigadier General,15c50319-cc70-4cae-8116-54a336cac8f7,Low,3/17/2010,3,17,2010,15c50319-cc70-4cae-8116-54a336cac8f7,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Ginikanwa Nwosu,0cae8c36-ccbc-4bae-a009-94c8c1642ec4,Low,,,,ng,1 Brigade,0cae8c36-ccbc-4bae-a009-94c8c1642ec4,Low,Commander,0cae8c36-ccbc-4bae-a009-94c8c1642ec4,Low,,,,,,,7/20/2017,7,20,2017,0cae8c36-ccbc-4bae-a009-94c8c1642ec4,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Ishaya Gangun Bauka,ee484ac2-092c-4b02-acf6-887da0472ab4,Low,G Bauka,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,ng,1 Brigade,ee484ac2-092c-4b02-acf6-887da0472ab4;a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,Commander,ee484ac2-092c-4b02-acf6-887da0472ab4;a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,,,,Brigadier General,ee484ac2-092c-4b02-acf6-887da0472ab4;a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,September 2008,9,,2008,ee484ac2-092c-4b02-acf6-887da0472ab4,Low,Y,transferred,ee484ac2-092c-4b02-acf6-887da0472ab4,Low,1/8/2009,1,8,2009,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,Y,transferred,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Kenneth Tobia Minimah,70c81080-0535-42f6-99aa-d3295f432a9d;66a773e2-9027-4bf3-b1d9-874f62b52180,Low,Kenneth Minima ; KTJ Minimah ; Kenneth T.J Minimah ; Kenneth Minimah ; Keneth T.J Minimah ; Ken Minima ; Kelvin Miminah,66a773e2-9027-4bf3-b1d9-874f62b52180;a2922c4e-d151-4b62-b0e1-bfe41d1af48c;00d9bab2-fd38-43c8-8f20-0d89570010ae;ac88de9e-cfbb-4512-956b-8eaa5f25b54f;35386558-5dd6-45db-8a90-a2ac0f310aa5;aaeae10f-599d-4a12-b84d-8219ebf79f39;bcddc4c6-0fc1-4517-b7ce-27316d61b68e;fc540839-d2cf-4752-a913-6012fb15e9aa;f22167e9-0586-44c4-9690-d3a46fd769d0;25c08012-69c2-4e12-a85a-604f0eee0df3;ca6cd9b7-d92f-4c50-9c15-c661c2c4376d;efdd2a74-48b9-4d68-90c0-bc1f2c40477b;66a773e2-9027-4bf3-b1d9-874f62b52180;6e156214-f890-42e3-9a93-801634eb1c6d;a2922c4e-d151-4b62-b0e1-bfe41d1af48c;bbac1cf1-2414-4be2-b566-32d40004b45a;02dba175-d2cf-4eb1-87d5-22207adb3155;398a8327-0b7f-4bbd-9cc2-a0c8cb3e4e71;15c50319-cc70-4cae-8116-54a336cac8f7;aaaec31f-fda5-46f1-9db8-b399f17310c6;d732f15f-f54c-4716-9429-8a4a5636c912;3758c2f3-309c-4e23-9b81-88ce4d27f779;c90dca61-35e9-4004-bd34-88344c4bbf26;0f08392f-8607-4da2-9a6a-f472f88c1b7f;cfa4d127-c092-4d43-a409-897f5a4081cc;800315da-3405-4865-ad8c-0246a1669b6d,Medium,ng,1 Brigade,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;66a773e2-9027-4bf3-b1d9-874f62b52180;15c50319-cc70-4cae-8116-54a336cac8f7,Low,Commander,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;66a773e2-9027-4bf3-b1d9-874f62b52180;15c50319-cc70-4cae-8116-54a336cac8f7,Low,,,,Brigadier General,a2922c4e-d151-4b62-b0e1-bfe41d1af48c;15c50319-cc70-4cae-8116-54a336cac8f7,Low,1/9/2009,1,9,2009,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,Y,appointed,a2922c4e-d151-4b62-b0e1-bfe41d1af48c,Low,September 2010,9,,2010,66a773e2-9027-4bf3-b1d9-874f62b52180,Low,Y,transferred,66a773e2-9027-4bf3-b1d9-874f62b52180,Low,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,MA Etsu-Ndagi,a3370376-fdf1-47b5-a423-cca84a5d7ccd,Low,,,,ng,1 Brigade,a3370376-fdf1-47b5-a423-cca84a5d7ccd,Low,Chief of Staff,a3370376-fdf1-47b5-a423-cca84a5d7ccd,Low,,,,Colonel,a3370376-fdf1-47b5-a423-cca84a5d7ccd,Low,3/23/2015,3,23,2015,a3370376-fdf1-47b5-a423-cca84a5d7ccd,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Mohammed Tasiu Ibrahim,1217d940-5d8a-4369-996d-1224b6182085;9e95f2a5-04a1-4983-bacd-d6b0ea873eb9;339117f6-fd0d-4f03-af38-7a8d5b639891;bcfc21a9-1ce9-4ad4-9180-db41f9a5a321;33e79707-7d63-40f2-973e-c563ad1bfdae,Low,Muhammadu Tasiu Ibrahim ; Tasiu Ibrahim ; Tasi’u Ibrahim ; Mohammed Ibrahim ; M. Ibrahim ; Ta'siu Ibrahim,e9a03373-fe81-489d-b9ad-048d62ba5234;2db5dbce-48e3-44e2-ad80-e72a98d23b57;bbb37a9a-2153-4568-ae59-c8ab3bbd473d;968b5248-7b41-4915-a907-0bf03b8b2045;49d2ccd4-4892-4ca3-a12c-7378305edc38;12920d70-5770-471f-acbf-a89642f2b284;bcfc21a9-1ce9-4ad4-9180-db41f9a5a321;de0706e5-f26c-469d-b2a0-effca66f6db4,Low,ng,1 Brigade,1217d940-5d8a-4369-996d-1224b6182085;9e95f2a5-04a1-4983-bacd-d6b0ea873eb9;339117f6-fd0d-4f03-af38-7a8d5b639891;e9a03373-fe81-489d-b9ad-048d62ba5234;2db5dbce-48e3-44e2-ad80-e72a98d23b57;bbb37a9a-2153-4568-ae59-c8ab3bbd473d;968b5248-7b41-4915-a907-0bf03b8b2045;49d2ccd4-4892-4ca3-a12c-7378305edc38;bcfc21a9-1ce9-4ad4-9180-db41f9a5a321;de0706e5-f26c-469d-b2a0-effca66f6db4;33e79707-7d63-40f2-973e-c563ad1bfdae,Medium,Commander,1217d940-5d8a-4369-996d-1224b6182085;9e95f2a5-04a1-4983-bacd-d6b0ea873eb9;339117f6-fd0d-4f03-af38-7a8d5b639891;e9a03373-fe81-489d-b9ad-048d62ba5234;2db5dbce-48e3-44e2-ad80-e72a98d23b57;bbb37a9a-2153-4568-ae59-c8ab3bbd473d;968b5248-7b41-4915-a907-0bf03b8b2045;49d2ccd4-4892-4ca3-a12c-7378305edc38;bcfc21a9-1ce9-4ad4-9180-db41f9a5a321;de0706e5-f26c-469d-b2a0-effca66f6db4;33e79707-7d63-40f2-973e-c563ad1bfdae,Medium,,,,Brigadier General,1217d940-5d8a-4369-996d-1224b6182085;9e95f2a5-04a1-4983-bacd-d6b0ea873eb9;339117f6-fd0d-4f03-af38-7a8d5b639891;e9a03373-fe81-489d-b9ad-048d62ba5234;2db5dbce-48e3-44e2-ad80-e72a98d23b57;bbb37a9a-2153-4568-ae59-c8ab3bbd473d;968b5248-7b41-4915-a907-0bf03b8b2045;49d2ccd4-4892-4ca3-a12c-7378305edc38;bcfc21a9-1ce9-4ad4-9180-db41f9a5a321;de0706e5-f26c-469d-b2a0-effca66f6db4,Medium,2/16/2013,2,16,2013,bcfc21a9-1ce9-4ad4-9180-db41f9a5a321,Medium,N,,,,2015,,,2015,33e79707-7d63-40f2-973e-c563ad1bfdae,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Olufunmilola Soleye,c6e967b0-486b-4449-b2a5-f39a7effee48;6beab5f0-f289-4ead-be22-639a5106032e;eb599525-954e-49de-aebf-3c48e8d36d9a,Low,,,,ng,1 Brigade,c6e967b0-486b-4449-b2a5-f39a7effee48;6beab5f0-f289-4ead-be22-639a5106032e;eb599525-954e-49de-aebf-3c48e8d36d9a,Low,Commander,c6e967b0-486b-4449-b2a5-f39a7effee48;6beab5f0-f289-4ead-be22-639a5106032e;eb599525-954e-49de-aebf-3c48e8d36d9a,Low,,,,Brigadier General,c6e967b0-486b-4449-b2a5-f39a7effee48;6beab5f0-f289-4ead-be22-639a5106032e;eb599525-954e-49de-aebf-3c48e8d36d9a;dd50b5d0-08cf-482b-86ed-f8a89330fe71,Low,8/29/2015,8,29,2015,eb599525-954e-49de-aebf-3c48e8d36d9a,Low,N,,,,10/20/2015,10,20,2015,6beab5f0-f289-4ead-be22-639a5106032e,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Tamunomieibi I. Dibi,2dcf7029-4c6c-4a3a-b7fa-358bf49c8989;b1ade2cb-191c-4d6c-bf37-c08cce1d166c;25af78d0-58de-4799-b426-d4bff069a7f2;ca4dd04d-be21-4a35-b114-129ba3b28340,Low,Tamunomieibi Dibi ; Tamunomeibi Dibi ; Tanmi Dibi ; T.I. Debi ; TI Dibi ; Tammy Dibi,92167d54-96bb-4dcb-90aa-b185584c5c25;25c08012-69c2-4e12-a85a-604f0eee0df3;35c79a6c-48a2-47bc-8afd-c122ac3b4353;a90822fc-77bf-48e5-942e-5cb8d1fee32c;b7d0ac6a-a6ae-47f5-b8bb-2d452844df70;2dcf7029-4c6c-4a3a-b7fa-358bf49c8989;b1ade2cb-191c-4d6c-bf37-c08cce1d166c;dd50b5d0-08cf-482b-86ed-f8a89330fe71;a7105b41-1e5c-4d6b-8920-ebad5d9e068c;6a288100-b0d0-4fa6-8d69-089e22d15c75;bf0b4628-a7a4-478b-9604-be6f2f6df284,Medium,ng,1 Brigade,2dcf7029-4c6c-4a3a-b7fa-358bf49c8989;b1ade2cb-191c-4d6c-bf37-c08cce1d166c;ca4dd04d-be21-4a35-b114-129ba3b28340;25af78d0-58de-4799-b426-d4bff069a7f2;b1ade2cb-191c-4d6c-bf37-c08cce1d166c;dd50b5d0-08cf-482b-86ed-f8a89330fe71,Medium,Commander,2dcf7029-4c6c-4a3a-b7fa-358bf49c8989;b1ade2cb-191c-4d6c-bf37-c08cce1d166c;25af78d0-58de-4799-b426-d4bff069a7f2;ca4dd04d-be21-4a35-b114-129ba3b28340;dd50b5d0-08cf-482b-86ed-f8a89330fe71,Medium,,,,Brigadier General,2dcf7029-4c6c-4a3a-b7fa-358bf49c8989;b1ade2cb-191c-4d6c-bf37-c08cce1d166c,Medium,5/23/2011,5,23,2011,dd50b5d0-08cf-482b-86ed-f8a89330fe71,Low,N,,,,12/18/2012,12,18,2012,25af78d0-58de-4799-b426-d4bff069a7f2;ca4dd04d-be21-4a35-b114-129ba3b28340,High,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
